Year,Agency ID,County,Total Children Served, Expenditure ,
2019,DOH,Houston,11,4133.00,
2019,DOH,Houston,83,20614.00,
2019,DOH,Houston,306,31849.00,
2019,DOH,Houston,21,4995.00,
2019,DOH,Humphreys,646,58692.00,
2019,DOH,Humphreys,8,3006.00,
2019,DOH,Humphreys,110,27319.00,
2019,DOH,Humphreys,437,52145.00,
2019,DOH,Humphreys,25,5946.00,
2019,DOH,Jackson,386,35070.00,
2019,DOH,Jackson,104,52014.00,
2019,DOH,Jackson,12,4509.00,
2019,DOH,Jackson,155,38496.00,
2019,DOH,Jackson,278,28934.00,
2019,DOH,Jackson,24,5709.00,
2019,DOH,Jefferson,909,92587.00,
2019,DOH,Jefferson,10,3758.00,
2019,DOH,Jefferson,246,61097.00,
2019,DOH,Jefferson,1165,121255.00,
2019,DOH,Jefferson,56,13321.00,
2019,DOH,Johnson,1038,94307.00,
2019,DOH,Johnson,581,290579.00,
2019,DOH,Johnson,3,1127.00,
2019,DOH,Johnson,392,97358.00,
2019,DOH,Johnson,514,53498.00,
2019,DOH,Johnson,10,2378.00,
2019,DOH,Knox,8511,773270.00,
2019,DOH,Knox,101,37957.00,
2019,DOH,Knox,103,25581.00,
2019,DOH,Knox,3390,352838.00,
2019,DOH,Knox,585,139154.00,
2019,DOH,Lake,306,27801.00,
2019,DOH,Lake,6,2254.00,
2019,DOH,Lake,231,57372.00,
2019,DOH,Lake,283,29455.00,
2019,DOH,Lake,17,4044.00,
2019,DOH,Lauderdale,980,89038.00,
2019,DOH,Lauderdale,18,6764.00,
2019,DOH,Lauderdale,634,157461.00,
2019,DOH,Lauderdale,855,88990.00,
2019,DOH,Lauderdale,52,12369.00,
2019,DOH,Lawrence,1420,129014.00,
2019,DOH,Lawrence,136,68018.00,
2019,DOH,Lawrence,19,7140.00,
2019,DOH,Lawrence,907,225264.00,
2019,DOH,Lawrence,1290,134266.00,
2019,DOH,Lawrence,45,10704.00,
2019,DOH,Lewis,559,50788.00,
2019,DOH,Lewis,3,1127.00,
2019,DOH,Lewis,225,55881.00,
2019,DOH,Lewis,405,42153.00,
2019,DOH,Lewis,20,4757.00,
2019,DOH,Lincoln,1687,153273.00,
2019,DOH,Lincoln,184,92025.00,
2019,DOH,Lincoln,12,4509.00,
2019,DOH,Lincoln,450,111763.00,
2019,DOH,Lincoln,843,87741.00,
2019,DOH,Lincoln,77,18316.00,
2019,DOH,Loudon,598,54331.00,
2019,DOH,Loudon,56,28007.00,
2019,DOH,Loudon,11,4133.00,
2019,DOH,Loudon,413,102574.00,
2019,DOH,Loudon,1135,118133.00,
2019,DOH,Loudon,29,6898.00,
2019,DOH,Macon,902,81951.00,
2019,DOH,Macon,26,9771.00,
2019,DOH,Macon,357,88665.00,
2019,DOH,Macon,857,89198.00,
2019,DOH,Macon,82,19505.00,
2019,DOH,Madison,2913,264661.00,
2019,DOH,Madison,2,1000.00,
2019,DOH,Madison,22,8267.00,
2019,DOH,Madison,527,130887.00,
2019,DOH,Madison,2308,240221.00,
2019,DOH,Madison,83,19743.00,
2019,DOH,Marion,1096,99577.00,
2019,DOH,Marion,3,1500.00,
2019,DOH,Marion,6,2254.00,
2019,DOH,Marion,212,52652.00,
2019,DOH,Marion,763,79414.00,
2019,DOH,Marion,26,6184.00,
2019,DOH,Marshall,1252,113751.00,
2019,DOH,Marshall,15,5637.00,
2019,DOH,Marshall,497,123436.00,
2019,DOH,Marshall,961,100023.00,
2019,DOH,Marshall,80,19029.00,
2019,DOH,Maury,1312,119202.00,
2019,DOH,Maury,255,127534.00,
2019,DOH,Maury,26,9771.00,
2019,DOH,Maury,457,113501.00,
2019,DOH,Maury,1684,175274.00,
2019,DOH,Maury,142,33777.00,
2019,DOH,McMinn,965,87675.00,
2019,DOH,McMinn,120,60016.00,
2019,DOH,McMinn,13,4885.00,
2019,DOH,McMinn,439,109031.00,
2019,DOH,McMinn,1262,131351.00,
2019,DOH,McMinn,44,10466.00,
2019,DOH,McNairy,1310,119020.00,
2019,DOH,McNairy,8,3006.00,
2019,DOH,McNairy,466,115736.00,
2019,DOH,McNairy,613,63802.00,
2019,DOH,McNairy,63,14986.00,
2019,DOH,Meigs,570,51787.00,
2019,DOH,Meigs,71,35509.00,
2019,DOH,Meigs,1,375.00,
2019,DOH,Meigs,367,91149.00,
2019,DOH,Meigs,510,53081.00,
2019,DOH,Meigs,4,951.00,
2019,DOH,Monroe,446,40521.00,
2019,DOH,Monroe,8,3006.00,
2019,DOH,Monroe,420,104312.00,
2019,DOH,Monroe,1318,137180.00,
2019,DOH,Monroe,42,9990.00,
2019,DOH,Montgomery,2326,211329.00,
2019,DOH,Montgomery,202,101027.00,
2019,DOH,Montgomery,62,23300.00,
2019,DOH,Montgomery,983,244140.00,
2019,DOH,Montgomery,5698,593060.00,
2019,DOH,Montgomery,236,56137.00,
2019,DOH,Moore,260,23622.00,
2019,DOH,Moore,2,751.00,
2019,DOH,Moore,74,18379.00,
2019,DOH,Moore,121,12593.00,
2019,DOH,Moore,3,714.00,
2019,DOH,Morgan,533,48425.00,
2019,DOH,Morgan,8,3006.00,
2019,DOH,Morgan,163,40483.00,
2019,DOH,Morgan,621,64635.00,
2019,DOH,Morgan,34,8087.00,
2019,DOH,Obion,1509,137100.00,
2019,DOH,Obion,19,7140.00,
2019,DOH,Obion,823,204402.00,
2019,DOH,Obion,1001,104186.00,
2019,DOH,Obion,95,22597.00,
2019,DOH,Overton,862,78317.00,
2019,DOH,Overton,20,7516.00,
2019,DOH,Overton,377,93633.00,
2019,DOH,Overton,651,67757.00,
2019,DOH,Overton,77,18316.00,
2019,DOH,Perry,416,37795.00,
2019,DOH,Perry,6,2254.00,
2019,DOH,Perry,161,39986.00,
2019,DOH,Perry,229,23834.00,
2019,DOH,Perry,19,4519.00,
2019,DOH,Pickett,308,27983.00,
2019,DOH,Pickett,71,35509.00,
2019,DOH,Pickett,5,1879.00,
2019,DOH,Pickett,151,37502.00,
2019,DOH,Pickett,190,19775.00,
2019,DOH,Pickett,23,5471.00,
2019,DOH,Polk,717,65143.00,
2019,DOH,Polk,3,1127.00,
2019,DOH,Polk,257,63829.00,
2019,DOH,Polk,628,65363.00,
2019,DOH,Polk,19,4519.00,
2019,DOH,Putnam,2782,252759.00,
2019,DOH,Putnam,168,84023.00,
2019,DOH,Putnam,180,67646.00,
2019,DOH,Putnam,973,241657.00,
2019,DOH,Putnam,2128,221487.00,
2019,DOH,Putnam,490,116556.00,
2019,DOH,Rhea,1114,101212.00,
2019,DOH,Rhea,4,1503.00,
2019,DOH,Rhea,337,83698.00,
2019,DOH,Rhea,1046,108870.00,
2019,DOH,Rhea,55,13082.00,
2019,DOH,Roane,1235,112206.00,
2019,DOH,Roane,163,81522.00,
2019,DOH,Roane,9,3382.00,
2019,DOH,Roane,294,73018.00,
2019,DOH,Roane,1033,107516.00,
2019,DOH,Roane,45,10704.00,
2019,DOH,Robertson,589,53513.00,
2019,DOH,Robertson,541,270574.00,
2019,DOH,Robertson,7,2630.00,
2019,DOH,Robertson,76,18875.00,
2019,DOH,Robertson,1293,134578.00,
2019,DOH,Robertson,70,16650.00,
2019,DOH,Rutherford,3248,295098.00,
2019,DOH,Rutherford,98,49013.00,
2019,DOH,Rutherford,20,7516.00,
2019,DOH,Rutherford,971,241160.00,
2019,DOH,Rutherford,5845,608360.00,
2019,DOH,Rutherford,295,70172.00,
2019,DOH,Scott,1578,143369.00,
2019,DOH,Scott,9,3382.00,
2019,DOH,Scott,550,136599.00,
2019,DOH,Scott,919,95651.00,
2019,DOH,Scott,27,6422.00,
2019,DOH,Sequatchie,640,58147.00,
2019,DOH,Sequatchie,5,1879.00,
2019,DOH,Sequatchie,167,41476.00,
2019,DOH,Sequatchie,476,49543.00,
2019,DOH,Sequatchie,23,5471.00,
2019,DOH,Sevier,3486,316721.00,
2019,DOH,Sevier,507,253569.00,
2019,DOH,Sevier,27,10146.00,
2019,DOH,Sevier,791,196454.00,
2019,DOH,Sevier,2394,249172.00,
2019,DOH,Sevier,124,29496.00,
2019,DOH,Shelby,981,89129.00,
2019,DOH,Shelby,1136,568155.00,
2019,DOH,Shelby,7337,1822236.00,
2019,DOH,Shelby,24663,2566980.00,
2019,DOH,Shelby,415,98716.00,
2019,DOH,Smith,770,69958.00,
2019,DOH,Smith,24,9019.00,
2019,DOH,Smith,274,68051.00,
2019,DOH,Smith,570,59326.00,
2019,DOH,Smith,101,24025.00,
2019,DOH,Stewart,573,52060.00,
2019,DOH,Stewart,182,91024.00,
2019,DOH,Stewart,15,5637.00,
2019,DOH,Stewart,103,235199.00,
2019,DOH,Stewart,338,35179.00,
2019,DOH,Stewart,40,9515.00,
2019,DOH,Sullivan,3690,335256.00,
2019,DOH,Sullivan,52,19542.00,
2019,DOH,Sullivan,947,235199.00,
2019,DOH,Sullivan,3344,348051.00,
2019,DOH,Sullivan,200,47574.00,
2019,DOH,Sumner,1260,114477.00,
2019,DOH,Sumner,19,7140.00,
2019,DOH,Sumner,217,53895.00,
2019,DOH,Sumner,2273,236578.00,
2019,DOH,Sumner,98,23311.00,
2019,DOH,Tipton,723,65688.00,
2019,DOH,Tipton,295,147540.00,
2019,DOH,Tipton,3,1127.00,
2019,DOH,Tipton,563,139828.00,
2019,DOH,Tipton,950,98878.00,
2019,DOH,Tipton,48,11417.00,
2019,DOH,Trousdale,373,33889.00,
2019,DOH,Trousdale,6,2254.00,
2019,DOH,Trousdale,53,13163.00,
2019,DOH,Trousdale,231,24043.00,
2019,DOH,Trousdale,12,2854.00,
2019,DOH,Unicoi,847,76954.00,
2019,DOH,Unicoi,267,133536.00,
2019,DOH,Unicoi,7,2630.00,
2019,DOH,Unicoi,403,100090.00,
2019,DOH,Unicoi,563,58598.00,
2019,DOH,Unicoi,18,4281.00,
2019,DOH,Union,782,71049.00,
2019,DOH,Union,8,3006.00,
2019,DOH,Union,181,44954.00,
2019,DOH,Union,849,88365.00,
2019,DOH,Union,28,6660.00,
2019,DOH,Van Buren,347,31526.00,
2019,DOH,Van Buren,57,28507.00,
2019,DOH,Van Buren,9,3382.00,
2019,DOH,Van Buren,127,31542.00,
2019,DOH,Van Buren,201,20920.00,
2019,DOH,Van Buren,12,2854.00,
2019,DOH,Warren,1688,153364.00,
2019,DOH,Warren,258,129035.00,
2019,DOH,Warren,67,25179.00,
2019,DOH,Warren,467,115985.00,
2019,DOH,Warren,1297,134994.00,
2019,DOH,Warren,148,35205.00,
2019,DOH,Washington,2730,248035.00,
2019,DOH,Washington,772,386105.00,
2019,DOH,Washington,51,19166.00,
2019,DOH,Washington,845,209866.00,
2019,DOH,Washington,2443,254272.00,
2019,DOH,Washington,218,51856.00,
2019,DOH,Wayne,675,61327.00,
2019,DOH,Wayne,9,3382.00,
2019,DOH,Wayne,287,71280.00,
2019,DOH,Wayne,369,38406.00,
2019,DOH,Wayne,18,4282.00,
2019,DOH,Weakley,1022,92854.00,
2019,DOH,Weakley,26,9771.00,
2019,DOH,Weakley,755,187514.00,
2019,DOH,Weakley,869,90447.00,
2019,DOH,Weakley,58,13796.00,
2019,DOH,White,1004,91218.00,
2019,DOH,White,64,32008.00,
2019,DOH,White,23,8643.00,
2019,DOH,White,523,129893.00,
2019,DOH,White,875,91071.00,
2019,DOH,White,74,17602.00,
2019,DOH,Williamson,2062,187343.00,
2019,DOH,Williamson,548,274075.00,
2019,DOH,Williamson,10,3758.00,
2019,DOH,Williamson,250,62090.00,
2019,DOH,Williamson,950,98878.00,
2019,DOH,Williamson,41,9752.00,
2019,DOH,Wilson,797,72411.00,
2019,DOH,Wilson,363,181549.00,
2019,DOH,Wilson,7,2630.00,
2019,DOH,Wilson,314,77986.00,
2019,DOH,Wilson,1421,147900.00,
2019,DOH,Wilson,38,9039.00,
2021,DOH,Anderson,19,18206.00,
2021,DOH,Anderson,495,86052.00,
2021,DOH,Anderson,66,120583.00,
2021,DOH,Anderson,4,2548.00,
2021,DOH,Anderson,55,17208.00,
2021,DOH,Anderson,59,806.00,
2021,DOH,Anderson,4,4695.00,
2021,DOH,Anderson,402,77887.00,
2021,DOH,Anderson,128,42787.00,
2021,DOH,Anderson,1,87243.00,
2021,DOH,Anderson,29,2768.00,
2021,DOH,Bedford,14,13415.00,
2021,DOH,Bedford,677,117692.00,
2021,DOH,Bedford,34,62118.00,
2021,DOH,Bedford,238,151592.00,
2021,DOH,Bedford,76,23778.00,
2021,DOH,Bedford,65,888.00,
2021,DOH,Bedford,64,75112.00,
2021,DOH,Bedford,330,63937.00,
2021,DOH,Bedford,74,24736.00,
2021,DOH,Bedford,13,1241.00,
2021,DOH,Benton,5,4791.00,
2021,DOH,Benton,178,30944.00,
2021,DOH,Benton,6,10962.00,
2021,DOH,Benton,121,77070.00,
2021,DOH,Benton,29,9073.00,
2021,DOH,Benton,24,328.00,
2021,DOH,Benton,235,45531.00,
2021,DOH,Benton,23,7688.00,
2021,DOH,Benton,9,859.00,
2021,DOH,Bledsoe,1,958.00,
2021,DOH,Bledsoe,83,14429.00,
2021,DOH,Bledsoe,16,29232.00,
2021,DOH,Bledsoe,110,70063.00,
2021,DOH,Bledsoe,6,1877.00,
2021,DOH,Bledsoe,4,55.00,
2021,DOH,Bledsoe,190,36812.00,
2021,DOH,Bledsoe,8,2674.00,
2021,DOH,Bledsoe,4,382.00,
2021,DOH,Blount,45,43119.00,
2021,DOH,Blount,533,92658.00,
2021,DOH,Blount,56,102313.00,
2021,DOH,Blount,25,15924.00,
2021,DOH,Blount,119,37231.00,
2021,DOH,Blount,146,1995.00,
2021,DOH,Blount,1,1174.00,
2021,DOH,Blount,824,159649.00,
2021,DOH,Blount,197,65852.00,
2021,DOH,Blount,42,4009.00,
2021,DOH,Bradley,53,50784.00,
2021,DOH,Bradley,645,112129.00,
2021,DOH,Bradley,73,133372.00,
2021,DOH,Bradley,90,28158.00,
2021,DOH,Bradley,68,929.00,
2021,DOH,Bradley,30,35209.00,
2021,DOH,Bradley,2118,410361.00,
2021,DOH,Bradley,281,93931.00,
2021,DOH,Bradley,29,2768.00,
2021,DOH,Campbell,4,3833.00,
2021,DOH,Campbell,279,48502.00,
2021,DOH,Campbell,58,105967.00,
2021,DOH,Campbell,70,44586.00,
2021,DOH,Campbell,42,13141.00,
2021,DOH,Campbell,40,547.00,
2021,DOH,Campbell,4,4695.00,
2021,DOH,Campbell,376,72850.00,
2021,DOH,Campbell,97,32424.00,
2021,DOH,Campbell,1,87243.00,
2021,DOH,Campbell,19,1814.00,
2021,DOH,Cannon,2,1916.00,
2021,DOH,Cannon,120,20861.00,
2021,DOH,Cannon,21,38367.00,
2021,DOH,Cannon,17,5319.00,
2021,DOH,Cannon,15,205.00,
2021,DOH,Cannon,401,77693.00,
2021,DOH,Cannon,11,3677.00,
2021,DOH,Cannon,7,668.00,
2021,DOH,Carroll,4,3833.00,
2021,DOH,Carroll,246,42765.00,
2021,DOH,Carroll,2,3654.00,
2021,DOH,Carroll,23,7196.00,
2021,DOH,Carroll,22,301.00,
2021,DOH,Carroll,1,1174.00,
2021,DOH,Carroll,674,130587.00,
2021,DOH,Carroll,33,11031.00,
2021,DOH,Carroll,12,1145.00,
2021,DOH,Carter,9,8624.00,
2021,DOH,Carter,240,41722.00,
2021,DOH,Carter,78,142507.00,
2021,DOH,Carter,70,21901.00,
2021,DOH,Carter,75,1025.00,
2021,DOH,Carter,5,5868.00,
2021,DOH,Carter,1397,270668.00,
2021,DOH,Carter,76,25405.00,
2021,DOH,Carter,22,2100.00,
2021,DOH,Cheatham,4,3833.00,
2021,DOH,Cheatham,235,40853.00,
2021,DOH,Cheatham,11,20097.00,
2021,DOH,Cheatham,32,10012.00,
2021,DOH,Cheatham,13,178.00,
2021,DOH,Cheatham,1,1174.00,
2021,DOH,Cheatham,81,15694.00,
2021,DOH,Cheatham,74,24736.00,
2021,DOH,Cheatham,1,87243.00,
2021,DOH,Cheatham,6,573.00,
2021,DOH,Chester,3,2875.00,
2021,DOH,Chester,362,62931.00,
2021,DOH,Chester,3,5481.00,
2021,DOH,Chester,27,8447.00,
2021,DOH,Chester,24,328.00,
2021,DOH,Chester,150,29062.00,
2021,DOH,Chester,81,27076.00,
2021,DOH,Chester,4,382.00,
2021,DOH,Claiborne,3,2875.00,
2021,DOH,Claiborne,378,65713.00,
2021,DOH,Claiborne,25,45675.00,
2021,DOH,Claiborne,16,5006.00,
2021,DOH,Claiborne,17,232.00,
2021,DOH,Claiborne,395,76531.00,
2021,DOH,Claiborne,10,3343.00,
2021,DOH,Clay,4,3833.00,
2021,DOH,Clay,267,46416.00,
2021,DOH,Clay,1,1827.00,
2021,DOH,Clay,21,6570.00,
2021,DOH,Clay,19,260.00,
2021,DOH,Clay,3,3521.00,
2021,DOH,Clay,323,62581.00,
2021,DOH,Clay,44,14708.00,
2021,DOH,Clay,4,348971.00,
2021,DOH,Clay,1,95.00,
2021,DOH,Cocke,3,2875.00,
2021,DOH,Cocke,131,22773.00,
2021,DOH,Cocke,30,54810.00,
2021,DOH,Cocke,9,5732.00,
2021,DOH,Cocke,31,9699.00,
2021,DOH,Cocke,34,465.00,
2021,DOH,Cocke,121,23444.00,
2021,DOH,Cocke,19,6351.00,
2021,DOH,Cocke,25,2386.00,
2021,DOH,Coffee,18,17247.00,
2021,DOH,Coffee,816,141856.00,
2021,DOH,Coffee,386,245859.00,
2021,DOH,Coffee,94,29410.00,
2021,DOH,Coffee,84,1148.00,
2021,DOH,Coffee,73,85675.00,
2021,DOH,Coffee,449,86993.00,
2021,DOH,Coffee,129,43121.00,
2021,DOH,Coffee,27,2577.00,
2021,DOH,Crockett,25,23955.00,
2021,DOH,Crockett,361,62757.00,
2021,DOH,Crockett,12,21924.00,
2021,DOH,Crockett,37,11576.00,
2021,DOH,Crockett,43,588.00,
2021,DOH,Crockett,1,194.00,
2021,DOH,Crockett,28,9360.00,
2021,DOH,Crockett,1,95.00,
2021,DOH,Cumberland,42,40244.00,
2021,DOH,Cumberland,602,104653.00,
2021,DOH,Cumberland,62,113275.00,
2021,DOH,Cumberland,59,18459.00,
2021,DOH,Cumberland,63,861.00,
2021,DOH,Cumberland,32,37556.00,
2021,DOH,Cumberland,1689,327242.00,
2021,DOH,Cumberland,116,38776.00,
2021,DOH,Cumberland,15,1308642.00,
2021,DOH,Cumberland,15,1432.00,
2021,DOH,Davidson,118,113067.00,
2021,DOH,Davidson,5431,944140.00,
2021,DOH,Davidson,672,1227752.00,
2021,DOH,Davidson,60,38216.00,
2021,DOH,Davidson,182,56942.00,
2021,DOH,Davidson,231,3156.00,
2021,DOH,Davidson,100,117363.00,
2021,DOH,Davidson,2,669.00,
2021,DOH,Decatur,4,3833.00,
2021,DOH,Decatur,213,37029.00,
2021,DOH,Decatur,3,5481.00,
2021,DOH,Decatur,22,6883.00,
2021,DOH,Decatur,11,150.00,
2021,DOH,Decatur,199,38556.00,
2021,DOH,Decatur,5,1671.00,
2021,DOH,Decatur,3,286.00,
2021,DOH,DeKalb,5,4791.00,
2021,DOH,DeKalb,299,51979.00,
2021,DOH,DeKalb,33,60291.00,
2021,DOH,DeKalb,19,5945.00,
2021,DOH,DeKalb,8,109.00,
2021,DOH,DeKalb,4,4695.00,
2021,DOH,DeKalb,699,135431.00,
2021,DOH,DeKalb,40,13371.00,
2021,DOH,DeKalb,1,87243.00,
2021,DOH,DeKalb,20,1909.00,
2021,DOH,Dickson,20,19164.00,
2021,DOH,Dickson,671,116649.00,
2021,DOH,Dickson,16,29232.00,
2021,DOH,Dickson,73,22839.00,
2021,DOH,Dickson,65,888.00,
2021,DOH,Dickson,4,4695.00,
2021,DOH,Dickson,413,80018.00,
2021,DOH,Dickson,168,56158.00,
2021,DOH,Dickson,1,87243.00,
2021,DOH,Dickson,19,1814.00,
2021,DOH,Dyer,31,29704.00,
2021,DOH,Dyer,322,55977.00,
2021,DOH,Dyer,7,12789.00,
2021,DOH,Dyer,86,26907.00,
2021,DOH,Dyer,60,820.00,
2021,DOH,Dyer,2,2347.00,
2021,DOH,Dyer,1055,204405.00,
2021,DOH,Dyer,51,17048.00,
2021,DOH,Dyer,24,2291.00,
2021,DOH,Fayette,20,19164.00,
2021,DOH,Fayette,138,23990.00,
2021,DOH,Fayette,8,14616.00,
2021,DOH,Fayette,29,9073.00,
2021,DOH,Fayette,38,519.00,
2021,DOH,Fayette,1,1174.00,
2021,DOH,Fayette,310,60062.00,
2021,DOH,Fayette,31,10362.00,
2021,DOH,Fayette,5,477.00,
2021,DOH,Fentress,191,33204.00,
2021,DOH,Fentress,15,27405.00,
2021,DOH,Fentress,23,7196.00,
2021,DOH,Fentress,21,287.00,
2021,DOH,Fentress,1,1174.00,
2021,DOH,Fentress,591,114506.00,
2021,DOH,Fentress,65,21728.00,
2021,DOH,Fentress,2,174486.00,
2021,DOH,Fentress,7,668.00,
2021,DOH,Franklin,7,6707.00,
2021,DOH,Franklin,192,33378.00,
2021,DOH,Franklin,31,56637.00,
2021,DOH,Franklin,11,3442.00,
2021,DOH,Franklin,15,205.00,
2021,DOH,Franklin,30,5812.00,
2021,DOH,Franklin,44,14708.00,
2021,DOH,Franklin,8,764.00,
2021,DOH,Gibson,65,62283.00,
2021,DOH,Gibson,783,136119.00,
2021,DOH,Gibson,28,51156.00,
2021,DOH,Gibson,53,33758.00,
2021,DOH,Gibson,82,25655.00,
2021,DOH,Gibson,86,1175.00,
2021,DOH,Gibson,1,1174.00,
2021,DOH,Gibson,1194,231336.00,
2021,DOH,Gibson,140,46798.00,
2021,DOH,Gibson,2,174486.00,
2021,DOH,Gibson,12,1145.00,
2021,DOH,Giles,24,22997.00,
2021,DOH,Giles,330,57368.00,
2021,DOH,Giles,25,45675.00,
2021,DOH,Giles,15,9554.00,
2021,DOH,Giles,54,16895.00,
2021,DOH,Giles,58,793.00,
2021,DOH,Giles,103,34430.00,
2021,DOH,Giles,6,573.00,
2021,DOH,Grainger,6,5749.00,
2021,DOH,Grainger,169,29379.00,
2021,DOH,Grainger,16,29232.00,
2021,DOH,Grainger,28,8760.00,
2021,DOH,Grainger,23,314.00,
2021,DOH,Grainger,1,1174.00,
2021,DOH,Grainger,168,32550.00,
2021,DOH,Grainger,26,8691.00,
2021,DOH,Grainger,5,477.00,
2021,DOH,Greene,44,42161.00,
2021,DOH,Greene,592,102915.00,
2021,DOH,Greene,87,158950.00,
2021,DOH,Greene,94,29410.00,
2021,DOH,Greene,137,1872.00,
2021,DOH,Greene,202,237073.00,
2021,DOH,Greene,784,151899.00,
2021,DOH,Greene,226,75546.00,
2021,DOH,Greene,27,2577.00,
2021,DOH,Grundy,6,5749.00,
2021,DOH,Grundy,124,21557.00,
2021,DOH,Grundy,7,12789.00,
2021,DOH,Grundy,17,10828.00,
2021,DOH,Grundy,26,8135.00,
2021,DOH,Grundy,22,301.00,
2021,DOH,Grundy,36,6975.00,
2021,DOH,Grundy,21,7020.00,
2021,DOH,Grundy,5,477.00,
2021,DOH,Hamblen,30,28746.00,
2021,DOH,Hamblen,529,91963.00,
2021,DOH,Hamblen,84,153469.00,
2021,DOH,Hamblen,53,16582.00,
2021,DOH,Hamblen,67,916.00,
2021,DOH,Hamblen,29,34035.00,
2021,DOH,Hamblen,360,69750.00,
2021,DOH,Hamblen,56,18719.00,
2021,DOH,Hamblen,39,3723.00,
2021,DOH,Hamilton,7,1217.00,
2021,DOH,Hamilton,272,496947.00,
2021,DOH,Hamilton,36,492.00,
2021,DOH,Hamilton,20,23473.00,
2021,DOH,Hamilton,21,7020.00,
2021,DOH,Hancock,4,3833.00,
2021,DOH,Hancock,142,24686.00,
2021,DOH,Hancock,69,126064.00,
2021,DOH,Hancock,152,96815.00,
2021,DOH,Hancock,28,8760.00,
2021,DOH,Hancock,22,301.00,
2021,DOH,Hancock,185,35844.00,
2021,DOH,Hancock,44,14708.00,
2021,DOH,Hancock,2,191.00,
2021,DOH,Hardeman,77,73781.00,
2021,DOH,Hardeman,376,65365.00,
2021,DOH,Hardeman,20,36540.00,
2021,DOH,Hardeman,84,26281.00,
2021,DOH,Hardeman,115,1571.00,
2021,DOH,Hardeman,134,25962.00,
2021,DOH,Hardeman,48,16045.00,
2021,DOH,Hardeman,1,87243.00,
2021,DOH,Hardeman,5,477.00,
2021,DOH,Hardin,29,27788.00,
2021,DOH,Hardin,501,87095.00,
2021,DOH,Hardin,25,45675.00,
2021,DOH,Hardin,73,22839.00,
2021,DOH,Hardin,57,779.00,
2021,DOH,Hardin,4,4695.00,
2021,DOH,Hardin,540,104625.00,
2021,DOH,Hardin,148,49472.00,
2021,DOH,Hardin,7,668.00,
2021,DOH,Hawkins,23,22038.00,
2021,DOH,Hawkins,500,86921.00,
2021,DOH,Hawkins,71,129718.00,
2021,DOH,Hawkins,92,28784.00,
2021,DOH,Hawkins,84,1148.00,
2021,DOH,Hawkins,3,3521.00,
2021,DOH,Hawkins,1259,243930.00,
2021,DOH,Hawkins,25,8357.00,
2021,DOH,Hawkins,26,2482.00,
2021,DOH,Haywood,11,10540.00,
2021,DOH,Haywood,366,63626.00,
2021,DOH,Haywood,6,10962.00,
2021,DOH,Haywood,23,7196.00,
2021,DOH,Haywood,27,369.00,
2021,DOH,Haywood,4,4695.00,
2021,DOH,Haywood,293,56769.00,
2021,DOH,Haywood,65,21728.00,
2021,DOH,Haywood,3,286.00,
2021,DOH,Henderson,8,7666.00,
2021,DOH,Henderson,375,65191.00,
2021,DOH,Henderson,2,3654.00,
2021,DOH,Henderson,88,27532.00,
2021,DOH,Henderson,82,1120.00,
2021,DOH,Henderson,2,2347.00,
2021,DOH,Henderson,623,120706.00,
2021,DOH,Henderson,20,6685.00,
2021,DOH,Henderson,1,87243.00,
2021,DOH,Henderson,8,764.00,
2021,DOH,Henry,6,5749.00,
2021,DOH,Henry,317,55108.00,
2021,DOH,Henry,1,1827.00,
2021,DOH,Henry,47,14705.00,
2021,DOH,Henry,33,451.00,
2021,DOH,Henry,4,4695.00,
2021,DOH,Henry,407,78856.00,
2021,DOH,Henry,41,13705.00,
2021,DOH,Henry,10,955.00,
2021,DOH,Hickman,4,3833.00,
2021,DOH,Hickman,207,35985.00,
2021,DOH,Hickman,10,18270.00,
2021,DOH,Hickman,10,6369.00,
2021,DOH,Hickman,17,5319.00,
2021,DOH,Hickman,11,150.00,
2021,DOH,Hickman,2,2347.00,
2021,DOH,Hickman,166,32162.00,
2021,DOH,Hickman,27,9025.00,
2021,DOH,Hickman,4,382.00,
2021,DOH,Houston,1,958.00,
2021,DOH,Houston,110,19123.00,
2021,DOH,Houston,28,8760.00,
2021,DOH,Houston,22,301.00,
2021,DOH,Houston,86,16662.00,
2021,DOH,Houston,60,20056.00,
2021,DOH,Houston,1,87243.00,
2021,DOH,Houston,1,95.00,
2021,DOH,Humphreys,2,1916.00,
2021,DOH,Humphreys,159,27641.00,
2021,DOH,Humphreys,5,9135.00,
2021,DOH,Humphreys,20,12739.00,
2021,DOH,Humphreys,21,6570.00,
2021,DOH,Humphreys,22,301.00,
2021,DOH,Humphreys,2,2347.00,
2021,DOH,Humphreys,106,20537.00,
2021,DOH,Humphreys,38,12702.00,
2021,DOH,Humphreys,3,261728.00,
2021,DOH,Humphreys,15,1432.00,
2021,DOH,Jackson,2,1916.00,
2021,DOH,Jackson,117,20340.00,
2021,DOH,Jackson,14,25578.00,
2021,DOH,Jackson,26,8135.00,
2021,DOH,Jackson,19,260.00,
2021,DOH,Jackson,1,1174.00,
2021,DOH,Jackson,294,56962.00,
2021,DOH,Jackson,51,17048.00,
2021,DOH,Jackson,5,436214.00,
2021,DOH,Jackson,3,286.00,
2021,DOH,Jefferson,3,2875.00,
2021,DOH,Jefferson,306,53196.00,
2021,DOH,Jefferson,48,87697.00,
2021,DOH,Jefferson,29,9073.00,
2021,DOH,Jefferson,17,232.00,
